features,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc,mfcc
72738,8.5777111053,0.22635477781,0.3391261398800001,1.5135886669,-0.30657431483,0.91692847013,-0.13824428617999998,-0.14861448109,-0.55781501532,-0.54869675636,-0.0987463817,-0.2395825386,-0.15805579722000002,-0.074583649635,0.038361575454,0.2552061677,0.5934834480300001,0.25597730279,0.23943865299000006,0.37590268254,24.826044083000003,258.55157471,46.472667693999995,102.74759674,45.489665985,62.281848907,39.961341858000004,41.321502686,26.206935883000003,26.59721756,22.506198883000003,30.399524689,22.704444885,20.533128738,34.758281708,22.882440567,20.104616165,19.544435501,18.475271225,17.513721466,-84.152450562,156.65478516,-51.329509735,45.349376678,-15.390569687000001,23.594493866,-4.3792791367,10.755106926,-13.483050345999999,1.3744287491,-8.0044536591,7.2538695335,-1.0495604277,-2.126739502,0.16168165207,-8.8389387131,-6.1188316345,-2.2654747963,-4.9192595482,-6.539016246799999,-65.063690186,153.58857727,-51.110286713,46.20589447,-17.692142487,26.055797576999996,-5.8333873749,12.330569267000001,-14.922548294,2.5501148701,-8.5309467316,7.3092107773000015,-1.2037082911,-1.8520265818,-0.11662142724000002,-8.834826469400001,-5.819051265700001,-2.2537770271,-4.9966611862,-6.4016785622,-546.91967773,-4.7961634664e-14,-128.47518921,-38.576911926,-63.42750549300001,-39.152282715,-37.377128601,-28.71726799,-41.514820099,-34.049697875999996,-32.132961273,-16.469688416,-25.433805466,-28.579509735,-23.413845061999996,-35.108879089,-33.28238678,-25.105918884,-27.878328323,-32.347927094,-2.6080355644,-0.13086530566,0.060799647123,-0.68309408426,0.48417487741,-0.92375391722,0.48251962662,-0.4873179197300001,0.38633862138,-0.33438649774,0.24989178777,-0.011942760088,0.11942826957,-0.15936751664,0.22648750246,0.006338509265300001,-0.3496491909,-0.019562771544,0.08050417155,-0.11034017800999997,86.35300445600002,39.257007599,26.082304001,18.938495636,16.982917785999998,15.71165657,11.669913292,10.056225777,10.943751335,9.7669839859,7.6065378189,6.5785479546,6.6460409164,6.5104651451,6.6226768494,6.4496293068,6.2606239319000005,5.3440341949,5.4243674278,5.616331100499999
72781,3.6290502548,10.282624245,-0.69956475496,0.95515674353,-0.19707401097,0.13502702117,-0.4211652278900001,-0.12020729482,0.51927834749,0.27405777574,-0.034698359668,0.38572522998,0.12917035818,0.080547869205,0.17783398926,0.24535696208,0.0045123090968,0.11970338225,-0.08231857419,-0.13017123938,-100.26171875,282.10388184,58.097278595,22.918518066,96.06879425,58.366409302,36.672210693000004,35.901260375999996,52.351242065,38.428592682,26.649499893,28.988887787,38.435440063,33.314937592,24.941373825,26.817516326999996,22.419645309,24.11555481,24.95108223,28.621469498000003,-243.32304382,207.84376526,-16.005636215,-40.523799896,12.729084015,7.214854240399999,-13.335424423,-5.3045253754,4.1821498871,-2.2467501163,-7.9946603775,-5.6370844841,-2.6891217232,-1.8790991306,-1.945284009,-4.2157282829,-7.620106697100001,-6.5900774002,-1.507933259,-0.5671007633199999,-238.53031921,208.47174072,-13.411236763,-40.244918823,7.1571264267,6.9001736641,-9.6120710373,-2.0074477196,5.1246800423000005,-0.77002900839,-6.9126768112,-5.132563591,-2.6671779156,-1.6467789412,-1.6702016592,-4.2260904312,-7.8137397765999985,-6.5949888229,-1.2247997522,-0.3887180686,-502.73828125,1.6875389974e-14,-112.59867859,-102.65926361,-53.3984375,-53.935440063,-85.248832703,-71.758628845,-51.564254761,-64.361274719,-51.857299805,-40.260688781999995,-37.722915649,-42.16834259,-35.982784271,-31.714941025,-34.321487427,-36.171607971,-27.881361008000002,-33.164516449000004,-1.3392544985,-2.6171822548,-0.22425244749,0.21002402902,0.62858587503,0.020419323817,-0.52701163292,-0.6446341276199999,-0.35701316595,-0.40399667621,-0.36697518826,-0.17124640942000002,0.0042267632671,-0.12846967578,-0.13017491996,0.085158616304,0.12875244021,-0.041168551892,-0.1033924669,-0.051488917321,64.554786682,41.542106628,31.848243713000002,14.692660332,23.302562714,15.46607399,18.809085846,16.636264801,13.260596275,10.980884552000001,10.99539566,9.8207559586,9.506003379800001,9.3950357437,7.3927416801,7.315310955,7.565724372899999,7.0719881058,7.1014585495,7.8920907974
72782,4.9544868469,1.9130520821,-0.4301204681399999,0.24654814601,0.20264311135,0.059804663062,-0.40963080525,0.2664000988,-0.7878403663600001,0.36617600918,-0.41456028819,0.16245146096,0.49093908072,0.61406677961,0.92511421442,0.58994430304,0.50124680996,0.4581451714,0.29696366191,1.3566904068,47.115261078,186.28129578,32.618556976,124.41374969,27.559474945,66.787307739,48.110191345,42.020343781,40.25227356,35.898483276,33.366584778000004,32.399978638,28.474674225,27.141939163000004,20.646146774,30.271221161,26.318408966,26.734186171999998,24.053945540999997,26.800397873,-139.86703491,112.67195892,-36.652164459,62.953399658,-16.996608734000002,23.908622742,16.046415329000002,5.2789316177,7.7916779518,-0.75040143728,4.5180664062,8.668838501,-3.7231445312,2.0880255699,-2.2114892006,7.4349813461,4.4306201935,2.5071201324000003,-0.055967677385,1.7825022936,-128.52157593,120.79850769,-38.366230011,63.273231506,-16.353811264,24.402769089,16.519283295,6.830433845499999,8.194740295399999,0.50174039602,4.5032167435,10.276263237,-2.4898867607,2.8896391392000003,-0.5396456718399999,8.8126277924,5.5482392311,3.5090196133,0.57834380865,2.7654845715,-497.87329102,-27.340257645,-105.99546051,-46.075000763,-83.461753845,-40.365463256999995,-32.38772583,-54.649757385,-28.981426239,-46.752578735,-28.382350921999997,-30.007371902,-35.254341125,-32.430492401,-35.197544098,-25.615383148000003,-33.079658508,-31.406167984,-29.290884018000003,-33.417583465999996,-1.8374757767,-1.2787169218,0.0099115110934,-0.33786559105,-0.3421404063699999,-0.20481933653,-0.30201241374000004,-0.5777308940899999,-0.080303192139,-0.64241939783,-0.058471318334,-0.6871141791300001,-0.6906644702,-0.67854291201,-0.9228836894,-0.7981811165800001,-0.674012959,-0.6939730644200001,-0.49404138327,-0.86347877979,97.56451416,38.958095551,23.626153946,23.446842194000002,16.306140900000003,15.170481682,12.187407494,14.940930367,10.844306946,12.060770988,9.3348369598,9.493031501799999,7.4032716751,8.1980237961,8.0720911026,7.4823646545,8.5860414505,7.723565101599998,6.9605770111,7.5646662712
72783,0.0031026599463000004,-0.40880262852,-0.47777464986,-0.88427889347,0.051460780203,-0.29016271234,0.083759456873,-0.096048280597,0.69231718779,0.41474199295,-0.18333494663,-0.064630284905,-0.012045579962,0.18609187007,-0.11808352917,-0.11963139474,-0.022141838446,1.0906261206,1.0736348629,0.10716105252999998,27.684259415,221.21350098,78.274230957,105.44655609,59.71890640300001,67.06439209,49.433616638000004,68.800064087,74.986717224,63.253814696999996,36.184215546,37.268661499000004,36.908184051999996,31.73056221,30.562065125,35.522644043,38.638843535999996,31.864400864,40.680267334,35.089916229,-175.57156372,125.16309357,-12.848510742,45.717819213999995,12.403700829000002,28.077623366999998,15.227091789000001,16.174053192,8.0434188843,14.518685341,2.3275117874,12.58110714,3.2946972847,7.460211277000001,5.859193325,5.6669344902,5.545303821599998,0.62187325954,-2.3580491543,-2.8109035492000003,-170.77790833,134.92337036,-13.959362984,45.276649475,13.691729546,28.872232436999997,15.235102654,16.976140976,7.392959117899999,15.437491417,3.3718793392000004,13.713130950999998,2.8639011383,7.8716592789,5.9548983574,5.2221484184,5.757505416900001,0.4946256876,-1.8594244719,-1.4600412846000002,-480.30770874,-2.2204460493e-14,-103.57669067,-65.584671021,-54.937652588,-32.774463654,-40.86636734,-26.410676956,-29.959127426,-23.59784317,-31.615310669,-22.685119629000006,-39.193611145,-21.705541610999997,-25.843921661,-21.322605133,-21.770933150999998,-29.275260925,-32.660747528,-32.350177765,-0.23297831416,-0.6557856202100001,0.10815037787,-0.055310536176000014,-0.35755529999999996,-0.3200379014,-0.32015910745000004,-0.27775976062,0.42148914933,-0.36556175351,-0.40801346302,-0.51479291916,-0.00088005414,-0.35594525933,-0.17124821246,0.22146241367,-0.09025605768,0.27098694444000004,-0.10440274328,-0.53083068132,90.052375793,44.070392608999995,34.125549316,31.636770248,17.302976607999998,16.376909255999998,11.170746803,12.839343070999998,11.97257328,9.6213979721,9.3814401627,9.9054613113,11.253230095,8.0429048538,7.9652657509,8.292802810700001,7.5646018982,7.0839743614,7.6395573616,8.8307094574
72784,0.10950291157,-0.90592265129,0.5534951686899999,-0.38732179999,-0.57290881872,-0.25940677524,0.60422807932,-0.78972172737,-0.2258207202,0.4632036984,0.5455781221399999,-0.35979092121,0.066762380302,-0.46007812023,0.18796922266,0.76263958216,0.19983491302,-0.44471693039,-0.36180067062,0.064168170094,61.037826538000004,242.63630676,82.131217957,126.21841431,127.20363617,76.112312317,53.852928162,66.05801391600001,70.659591675,40.844047546,36.893821716,38.224609375,46.771881103999995,33.126232146999996,28.420013428,34.615276337,27.676679610999997,21.489582061999997,22.571214676,25.497451782,-254.16979980000002,95.721885681,-34.072998047,19.13136673,40.79107666,27.820392609000002,5.1334824562,22.433509826999998,27.267433166999997,10.296139717,3.02998209,8.7102575302,16.548192978,7.5653204918,4.1002550125,6.9209628105,4.5478897095,2.0073513985,2.2619469166,5.1142177582,-254.87130737,108.45920563,-40.153266906999995,11.311230659000001,44.284317017,30.523107529,8.6726560593,23.177667618,27.763132095,11.600524902,6.0115156174,8.9229202271,16.533023834,8.3762388229,5.6031827927,6.8400821686,4.422560215,2.2605617046,2.3378279209,4.816386222799999,-455.8343811000001,-37.610256195,-141.47869873,-64.313682556,-43.539489746,-25.396226883,-53.478496551999996,-22.55247879,-23.889482498000003,-30.596843719000002,-33.36019516,-18.285001755,-10.457777977000001,-16.558317184,-22.894067764000006,-16.88454628,-20.065288544,-20.942451477,-17.61510849,-15.238852500999998,0.4022336304199999,-0.5101177096399999,0.094007216394,0.5161252617800001,-0.10893519223,-0.47066873312,-0.93700575829,0.02826477401,-0.13093417883,-0.68382591009,-0.9940539002399998,0.01942515932,0.10941572487,-0.29507300258,-0.7162052989,0.17557117342999998,-0.017704578117,-0.068676553667,0.0065733152442,0.23927253485,107.20770264,53.243015289,29.323188782,33.860179901,32.510158539,16.912639618,18.571723937999998,12.713486670999998,17.234834670999998,9.9370241165,12.996908187999999,8.9930925369,8.5734405518,8.7462835312,8.971644401599999,6.2730150223,6.0833487511,5.8642792702,5.9876189232,5.409657478300001
72785,1.8249595165,5.6210160255,-0.6790768504100001,-0.68541020155,0.27319931984,-0.06743907183400001,-0.4127732515300001,0.2863290906,-0.23650756478,0.19734337926,0.17425432801,-0.37301555276,0.63483643532,0.019156867638,0.45504659414,0.34578076005,-0.06882635504,-0.14382185042,-0.25938507915,-0.19632716477,1.2457026243,227.06536865,98.88939666700001,132.68280029,71.863044739,52.181678772,59.440303801999995,37.120807648,37.096931458,31.105016708,34.069099426,41.778408051,33.698375702,30.841585159,37.57144928,32.932624817,31.320106506,25.009029388000002,29.599781036,32.960098267,-203.10873413,157.42428589,-0.97154980898,43.624084473,11.390088080999998,9.7388954163,17.486410141,-4.5413761139,4.1828160286000005,3.8707253933,-2.1994204521,8.985767364500001,-0.8692407012000001,4.1182823181,4.5394411087,4.3527612686,3.2458884716000003,-0.83049589396,0.44129160047,2.1908400059,-202.95617676,164.87702942,-0.17243692279,47.621284485,11.836277962,9.792885780299999,16.545768738,-6.3064994812,3.6555194855,4.3117308617,-2.3834478855000003,8.7737064362,-0.67156296968,5.235514164,4.4118270874,4.7471656799,2.5550954342,-1.5160738230000002,-0.12284384668,1.6194645166,-476.00894165,-1.3322676296e-14,-99.84389495799999,-64.730178833,-48.877113342,-33.641334534,-32.265476227,-53.65961837800001,-30.932220459,-28.751720428000002,-36.305038452,-25.866230011,-38.572780609,-44.977432251,-39.486125946,-30.693689346,-32.215991974,-32.990081787,-32.366836548,-28.762386321999998,-0.55272734165,-1.9322829247,-0.032660808414,-0.41847133636,-0.30546313524,-0.090208053589,0.039568092674,0.5522363781899999,0.1283505708,-0.27235534787,0.14929868281,0.055670965463,-0.38085666299,-0.51744663715,-0.011062245816,-0.32290664315,0.14806300402,0.23404309154,0.26615414023,0.15831485391,79.366661072,36.373325348,37.941394806,33.303272246999995,13.990797997,10.871165276,13.585124969,12.499857902999999,9.1119785309,7.640096664400001,8.8588590622,8.720629692100001,8.8919229507,9.2678403854,9.5184469223,7.8430523872,8.372130394,7.5716533661,8.031829834,7.6629538536
72786,0.74728047848,3.5057303905,2.0876748562,-0.10180698335,-0.71265983582,-0.11658083647,-0.017267810181,-0.5006125569300001,-0.30124244094,0.19795997441,0.17042863369000005,-0.11656714976,0.21996672451,0.61544543505,-0.53177118301,0.084498547018,-0.096319712698,-0.17281042039,0.00098833674565,-0.13610477746,19.767210007,204.58988953,107.76795197,111.41404724,42.132278442,40.973964691,43.982486725,32.783359528000005,35.678874969,28.966537476,31.886533736999997,36.871013641,30.426340103,33.102939606,26.754566193000002,34.159824371,31.821966171,35.506401061999995,36.861412048000005,27.197908401,-208.84132385,145.39538574,8.098880767799999,49.131381989,3.8940660954,1.4244538546,7.9206647873,-0.20398660004,5.861073017100001,6.837479114500001,6.8663535118,7.282720089,4.852558136,8.8109664917,4.1103329659,6.7511529922000015,3.1260101795,2.774523735,-0.26898226142,-0.66384541988,-226.79887390000002,155.29132080000002,5.0181889534,48.64238739,5.032867431600001,0.7839335203200001,8.7933626175,0.7534360885600001,6.147254467000001,8.3602199554,7.6513633728,7.2390260696,4.9890460968,9.2393941879,4.110722065,7.3964233398,3.6050493717,2.1148924828,-1.0822615623,-1.1740564108,-478.02938843,-14.486415863,-81.136627197,-43.53137207,-52.32622146600001,-44.158813476999995,-43.261829376,-39.127700806,-27.170892715,-26.165403366,-27.468465805,-26.777261734,-33.34128952,-30.366567611999997,-26.370828629000002,-22.943487166999997,-23.443126678000002,-18.275661469,-26.298582077,-25.193330765,0.73732602596,-1.8335100412,0.8543945550900001,-0.07301873713700001,-0.30298167467,-0.022914994508,-0.38792002201,-0.26082146168000003,-0.16490711272,-0.72688597441,-0.45727014542,-0.093373388052,-0.28773787618,-0.51119685173,-0.051965948194,-0.28795906901,-0.27840605378000005,0.30891385674000005,0.42519170046,0.17047128081,79.649856567,33.573719025,27.182943344,22.201141356999997,16.745386124,14.389357567000001,13.87905407,11.142910004,10.510876656,8.4888019562,8.3259906769,8.5181179047,9.2941799164,8.3591794968,8.1276769638,7.9285359383,7.8489823341,7.9407434464,8.6002416611,7.1611022949
72787,4.6613578796,0.84259104729,-0.54914885759,-0.39532279968,-0.44069871306,-0.23304665089,-0.5496571064,0.42747148871,-0.87855273485,-0.21934792399,-0.63300520182,-0.36621940136,-0.43784058094,-0.51383626461,0.057451859117,-0.60197502375,0.15184858441,-0.75602996349,0.43829241395,-0.32250618935,34.687374115,253.21519469999998,58.781455994,85.885826111,35.873901366999995,34.084823608,36.742786407,40.441917419,34.269008636,34.347640991,29.990650177,45.75141525300001,37.438755035,31.278755188,34.104953766,15.650923729,24.406267166,27.767305374,27.64494133,31.234930038,-130.43952942,138.39654541,-14.51158905,38.40385437,-29.717718124,8.5493936539,0.58894497156,9.1793069839,0.25147715211,5.4735293388,1.3424862622999998,14.725450515999999,5.2796301842,1.2622842789,2.7916767597,-8.4876508713,-0.12856085598,0.23243416846,3.4851772785,8.7084026337,-106.38470459,140.09584045,-14.573338509000001,39.757129669,-28.589370728000002,10.166595459,5.3290705182e-15,10.910822868,-0.04525482282,4.5805997849,2.0453267097,16.700870514000002,5.0627675056,1.7661494017,1.7538822889,-8.7566671371,-0.75351631641,-5.950795412e-14,3.8958909512,9.0229673386,-486.20626831,-0.021435784176,-71.508377075,-28.489185333,-79.450469971,-39.891284943,-33.943328857,-41.198112488,-31.758291245,-34.621990204,-29.051252365,-22.388977050999998,-25.034889221,-25.169317245,-23.626859665,-30.248058319000002,-25.50756073,-21.391109467,-26.412708281999997,-11.529237747,-1.9783622026,-0.34757879376,0.095827512443,-0.29762172699,0.18322189152,-0.58391129971,-0.0034549927805,-0.72363758087,0.010042788461,-0.037808772177,-0.27039283514,-0.48305931687,-0.13531874119999998,-0.18588924408,0.43563133478,0.092680230737,0.21824090183000006,0.10664515942,-0.40979278088,-0.0096753109246,92.578330994,43.537994385,24.946807861,20.512239456,23.032136917,13.125452995,13.884026527,13.024271965,11.580911636,10.793012619,11.332580565999999,12.991950989000001,10.930872917,10.250872612,9.1528940201,8.4213151932,8.4001407623,8.5175580978,7.7978415489,6.9726204872
72788,4.0632638931,5.3965802193,-0.087357871234,-0.58184665442,0.65674185753,0.2686881721,0.23709049821,0.2379270494,-0.3100656867,-0.028020214289000003,0.28724628687,0.47037398815,0.36675667763,-0.16903378069000002,0.12896576524,-0.30173775554000004,-0.067689739168,0.6005222797399999,0.073597706854,0.057908598334,49.654396057,235.65951538,101.56862640000001,111.47818756,58.618679047,62.38394928,53.436420441,38.765216826999996,35.559494019,23.580524445,26.428598404000002,28.083498001,31.212396621999996,29.036626816,26.86640358,25.938135146999997,26.052846909,25.567138672,39.526790619,44.740192413,-147.04920959,152.59732056,-18.174482345999998,54.125072478999996,-0.4667429328,21.676494598,11.602872849,-0.5721590518999999,7.417704105399999,-4.0607862473,1.8122878075,1.7730300426,-0.4704745411899999,6.8267393112,0.50821101665,2.4737567902,2.2825975418,4.5149636269,5.5035614967,4.1733636856,-139.98524475,159.2877655,-17.628925323,54.397785187,2.5757174171000002e-14,22.00084877,11.64017868,-0.37202683091,6.873585224199999,-3.7747571468,1.7881923913999995,2.0296597481,-0.62621182203,6.0959444046,0.21210578084000006,2.4356899261,2.0125389099,4.7050223351,5.4551119804,3.6596271992,-476.49725342,-1.0389354229,-79.969909668,-16.150943756,-57.662456512,-12.488707542,-24.234075546,-32.0365448,-17.033927917,-39.276073456,-29.603334426999997,-30.819799423000003,-23.806816101,-16.756864548,-20.107048035,-25.283063889,-24.651880264000006,-25.594213485999997,-17.820768356,-17.970994949,-1.3921673298,-2.045404911,0.13361644744999998,-0.11240100116,-0.25640454888,0.22582794726,-0.13227403164,0.034149292856,0.19184546173,-0.33476668596000003,-0.17320694029,-0.31443282962,0.3867290616,0.3410864770400001,0.20910924673,-0.097466818988,-0.07341893017300001,-0.42229157686,0.1346758604,0.22027926147,84.15209960899999,36.571613312,24.488739014,20.444135665999998,15.689023018,11.039936066,10.307481766,9.4552373886,8.7977895737,9.5793027878,7.9388155937,7.6563220024,7.534478187599999,6.613866806,6.1688089371000006,7.547283649400001,7.756846427899999,7.3180346488999986,6.7084674835000015,6.9902839661
72789,0.33692613244,1.7286194563,-0.042518384755,-1.2481298447,-0.01018122118,0.4558051824600001,0.6533344388,0.8991627693200002,1.307280302,1.50854671,0.98504716158,0.078198395669,0.95484262705,0.50723934174,0.60383850336,-0.15671403705999998,-0.19254511595,0.045189641416,-0.086521208286,-0.094271510839,1.0550028086,264.0592041,102.87863159,132.48858643,82.297225952,64.30140686,59.127433777,37.788066864,47.397994995,31.181102753,30.779102325,40.122695923,28.653102875,31.621549606,37.621753693,31.188241959000006,29.867837906,26.030874251999997,30.048475266,27.922994614,-255.91287231,151.55819702,11.629096985,14.593296051,6.2106561661,9.9353380203,8.3370094299,-3.7654969692,2.9576842785000004,2.7240586281,-1.7970651388,2.9020776749,-1.9601705074,3.280580759,3.52212286,1.3817424774,-1.3521192074,-2.7797558308,0.29499033093000004,1.6566129923,-252.80671692,162.70184326,14.070999145999998,16.234746933,4.5943007469,9.0685567856,8.8254261017,-1.7991166115,3.366039753,3.4605250359,-0.84297817945,1.9832172394,-1.0175837278,3.4990208149,2.7382237911,1.0749073029,-1.0071995258,-2.8063933849,1.0658141036000001e-14,0.90079200268,-474.4644165,-2.1316282073e-14,-93.98705291700001,-115.29211426,-53.830112457,-44.753791809,-71.882881165,-71.008583069,-52.355228423999996,-54.74098205600001,-48.11929702800001,-40.3777771,-43.580509186,-45.409557343,-38.223560333,-30.925497055,-34.193161011,-33.361824036,-30.120811462,-25.446250916,-0.34665495157,-1.2849980593,-0.35818865895,-0.076463803649,0.25811466575,0.29688766599,-0.54519867897,-0.59332686663,-0.64809674025,-0.76126229763,-0.36509436369,-0.16656707227,-0.5720487833,-0.51737219095,0.21498887241,-0.11582432687,0.17574670910999998,0.16485673189000002,0.1324493885,0.056256424636,97.453483582,55.359836578,30.691919326999997,50.796863556000005,17.568817139,12.410053253,18.941095352,14.942261696,10.824336052,8.8024692535,9.1662282944,11.174526215,8.9144210815,9.0873327255,8.966134071399997,8.678924560499999,9.6917972565,7.785513401,7.669139862100001,7.7264704704
72790,0.40732225776,1.9360302687,-0.5718383193,-0.21242167056,-0.18874715269,0.20630301535,0.94813126326,-0.7101909518199999,-0.35867503285,-0.11917954683,0.26181393862,0.12680633366,0.32748007774,0.89533895254,0.1640612334,0.074973471463,0.20273064077,1.1264524459999998,0.04557634145,-0.23412717879,-51.83620071399999,201.46359253,71.611885071,114.70466614,67.400482178,59.013191223,61.771842957,24.883983611999998,39.245059966999996,24.978084564,30.994190216,35.834819794,24.908529281999996,32.569671631,23.527217865,20.164598465,19.198804855,20.19294548,20.911615372,19.354228972999998,-243.22398376,123.38292694,-12.169130325,56.274333954,16.345615387,25.412124634,23.733243941999998,-3.8292543888,12.698047638,3.2272558212,4.1957898139999985,11.698665619000002,7.4337291718,5.2514228821,-1.7233165503,0.94977200031,-1.1661874056,-0.22215847671,1.6912173033000002,1.0698879957,-227.00273132,129.8031311,-7.295407772100001,58.662395477,18.710906982,25.771356583000003,24.739555359,-3.1341414452,12.401515961,3.7566318512,4.439583778399999,11.44233799,7.8318624496,5.6697034836,-1.7393102646,0.6313925981499999,-0.87998437881,-0.36863854527,1.6055948734,1.226215601,-488.13742065,-1.0297938585,-93.82788085899999,-25.306224823,-34.049438476999995,-15.181443214000002,-32.677593230999996,-31.456840515,-17.285385132000002,-25.008714676,-17.554790497,-14.445142745999998,-12.57086277,-21.545940399000006,-26.313783645999997,-15.414675713,-19.915019989,-21.843061446999997,-15.289775848,-15.524447441,-0.9366695284799998,-1.2130440474,-0.13114632665999998,-0.48154196143,-0.29600512981,-0.37405225635,-0.55361509323,-0.080952137709,0.081023186445,-0.425860852,-0.050870515406,-0.11686030775,-0.26325783134,-0.32169568539,0.026441190392,0.22064162791,-0.017182366921999998,0.24651698768,0.097573719919,-0.01793830283,92.367378235,35.309745789000004,29.297096252,22.980136871,16.01848793,11.084435463,13.085066795,10.89066124,9.050948143,8.073338508600001,6.8305974007,7.5464110374,5.658000469199999,6.8494300842,6.6757621765,5.2408742905,5.4793844223,5.235060215,4.9272470474,5.3237924576
73192,20.393102646,6.6573143005,3.1642067432,0.08745463192500001,1.8084521294,1.1189715862,1.15206182,-0.300316751,-0.041958384216,-0.11776734889,-0.29811269045,-0.047330472618,0.09575201571,-0.21428455412,0.081470474601,-0.045248858631,0.25090783834,0.47804588079,0.18455949426,0.10065889359,-51.752113342,242.73947144,38.02766037,95.528297424,57.458053588999995,47.565910339,17.308094025,37.725250244,20.411104202,29.90369606,21.247879028,27.576683044,18.34120369,14.1019907,17.743188858,21.738517761,24.044595718000004,19.513763428,15.903648376,14.424089432,-135.08607483,167.32661438,-53.674686432,36.017391205,-6.8535208702,22.964017868000003,-21.621074677,9.3486347198,-10.214287758,5.2970309258,-5.88266325,3.9849200249,-4.580769062,-5.7827811241,-4.1302084923,-1.7295507193000002,-0.087105333805,-6.6014413834,-5.0173020363,-7.900312900499999,-122.72444916,165.86585999,-55.083961486999996,37.878013611,-9.1160545349,23.932197571,-22.454946518000003,9.734174728400001,-11.025044440999999,5.5993556976,-5.8056550026,3.6208617687,-4.4490747452,-6.119016170499999,-4.0178761482,-1.9604882002,0.054635152221,-6.731823444400001,-5.0506076813,-7.8812208176,-602.45678711,-44.693836212,-96.72541809100001,-37.148506165,-41.65737915,-16.539363860999998,-48.189884186,-20.20085144,-36.44890976,-17.510311127,-28.765800476,-16.459869385,-26.88335228,-23.49678421,-27.708301544,-20.866479874,-21.228500366,-24.69569397,-23.509241104,-27.022111893,-4.0012135506,-1.0421905518,0.89610898495,-0.33066895604,1.0589251518,-0.7511326074600001,0.72489631176,-0.22152343392,0.37018030882,-0.10169246048,0.008761885576,0.25628042221,-0.09157897532,0.18009427190000002,-0.14472028613,0.19715419412,-0.17084044218,0.20210076869,0.06285955756900001,-0.010192858987,60.180053711000006,25.696233749,14.897186279000001,15.627486229,14.271367073,9.1441164017,9.469786644,8.302652359,8.3891324997,6.8943963051,7.1412858963,6.6055693626,5.9218220711,5.863784313200001,5.3436722755,5.8243708611,5.4213633537,5.0815219879,4.8980441093,5.154937744100001
